c = 1
i = 10
5, 4.663084e-03
0, 1.844825e-03
1, 9.904130e-02
2, 1.484190e-01
3, 2.756030e-01
4, 1.454526e+00
5, 3.621725e-03
i = 2500
0, 2.708348e-03
1, 1.459430e-01
2, 1.765607e-01
3, 4.229740e-01
4, 2.230594e+00
5, 7.008728e-03
0, 2.808501e-03
1, 1.445013e-01
2, 1.805873e-01
3, 4.152503e-01
4, 2.194399e+00
5, 6.940977e-03
0, 2.708196e-03
1, 1.433009e-01
2, 1.751403e-01
3, 4.210437e-01
4, 2.197600e+00
5, 6.943484e-03
0, 2.688336e-03
1, 1.472507e-01
2, 1.773966e-01
3, 4.149514e-01
4, 2.143601e+00
5, 7.002735e-03
i = 5000
0, 1.047137e-02
1, 5.049334e-01
2, 3.339170e-01
3, 1.483874e+00
4, 8.460474e+00
5, 2.257916e-02
0, 1.049546e-02
1, 5.015314e-01
2, 3.220869e-01
3, 1.476814e+00
4, 8.324136e+00
5, 2.547528e-02
0, 1.053365e-02
1, 5.065795e-01
2, 3.382889e-01
3, 1.537323e+00
4, 8.315546e+00
5, 2.913985e-02
0, 1.057361e-02
1, 5.053918e-01
2, 3.294207e-01
3, 1.480473e+00
4, 8.228295e+00
5, 2.257356e-02
c = 16
i = 10
0, 6.630450e-04
1, 5.406740e-04
2, 2.895693e-03
3, 4, 1.045375e-03
5, 2.490000e-07
0, 7.238060e-04
1, 4.960830e-04
2, 1.880582e-03
3, 4, 1.176701e-03
5, 3.690000e-07
0, 7.213610e-04
1, 5.516850e-04
2, 3.286938e-03
3, 4, 1.156515e-03
5, 3.520000e-07
0, 6.809880e-04
1, 5.208480e-04
2, 1.061370e-03
3, 4, 1.183617e-03
5, 3.330000e-07
i = 100
0, 6.331120e-04
1, 5.813210e-04
2, 8.406336e-03
3, 1.193669e-03
4, 5.767737e-03
5, 1.408400e-05
0, 6.321050e-04
1, 4.834180e-04
2, 8.730080e-03
3, 2.303793e-03
4, 7.874826e-03
5, 1.899900e-05
0, 6.147110e-04
1, 5.252470e-04
2, 9.324944e-03
3, 1.390334e-03
4, 5.890495e-03
5, 1.947400e-05
0, 6.582130e-04
1, 5.252260e-04
2, 8.659126e-03
3, 1.351226e-03
4, 6.494805e-03
5, 2.017800e-05
i = 1000
0, 7.462810e-04
1, 2.564689e-02
2, 6.198317e-02
3, 8.407910e-02
4, 3.646194e-01
5, 1.179372e-03
0, 1.196923e-03
1, 2.562230e-02
2, 7.291536e-02
3, 8.284145e-02
4, 3.424623e-01
5, 1.218396e-03
0, 7.500620e-04
1, 2.583715e-02
2, 7.217820e-02
3, 8.197399e-02
4, 3.657533e-01
5, 1.198427e-03
0, 7.041490e-04
1, 2.539265e-02
2, 6.408643e-02
3, 8.044623e-02
4, 3.771658e-01
5, 1.495103e-03
i = 2000
0, 1.906094e-03
1, 8.565253e-02
2, 1.172742e-01
3, 2.560481e-01
4, 1.213432e+00
5, 4.325528e-03
0, 1.837597e-03
1, 8.654296e-02
2, 1.274549e-01
3, 2.573869e-01
4, 1.237492e+00
5, 4.475831e-03
0, 1.929226e-03
1, 8.230426e-02
2, 1.160865e-01
3, 2.589617e-01
4, 1.232786e+00
5, 3.828224e-03
0, 1.889247e-03
1, 8.528237e-02
2, 1.306698e-01
3, 2.553784e-01
4, 1.281289e+00
5, 3.780141e-03
i = 2500
0, 2.074661e-03
1, 1.267667e-01
2, 1.385285e-01
3, 4.013338e-01
4, 1.873252e+00
5, 6.953520e-03
0, 1.927050e-03
1, 1.280739e-01
2, 1.459337e-01
3, 4.016411e-01
4, 1.934713e+00
5, 5.624204e-03
0, 2.607067e-03
1, 1.267334e-01
2, 1.460139e-01
3, 3.804203e-01
4, 1.899827e+00
5, 5.711658e-03
0, 2.492423e-03
1, 1.266741e-01
2, 1.423788e-01
3, 3.984690e-01
4, 1.918715e+00
5, 5.604734e-03
i = 5000
0, 9.603597e-03
1, 4.072768e-01
2, 2.530517e-01
3, 1.373262e+00
4, 7.289986e+00
5, 3.278395e-02
0, 7.370910e-03
1, 4.522196e-01
2, 2.475088e-01
3, 1.486839e+00
4, 7.751540e+00
5, 2.247236e-02
0, 9.591878e-03
1, 4.247948e-01
2, 2.956665e-01
3, 1.209062e+00
4, 7.439914e+00
5, 2.242090e-02
0, 9.505473e-03
1, 4.304106e-01
2, 2.852517e-01
3, 1.269427e+00
4, 7.600576e+00
5, 2.246664e-02
c = 32
i = 10
0, 1.423933e-03
1, 8.868450e-04
2, 1.283162e-03
3, 4, 1.992905e-03
5, 2.980000e-07
0, 1.443050e-03
1, 8.778110e-04
2, 1.414948e-03
3, 4, 1.981724e-03
5, 3.610000e-07
0, 1.504357e-03
1, 8.805250e-04
2, 1.220927e-03
3, 4, 2.064857e-03
5, 3.640000e-07
0, 1.435331e-03
1, 8.974430e-04
2, 1.302590e-03
3, 4, 2.101925e-03
5, 3.360000e-07
i = 100
0, 1.279964e-03
1, 9.249460e-04
2, 7.584184e-03
3, 1.401433e-03
4, 7.063505e-03
5, 1.872400e-05
0, 1.210939e-03
1, 9.445000e-04
2, 8.167523e-03
3, 1.176335e-03
4, 6.068339e-03
5, 1.972700e-05
0, 1.427244e-03
1, 9.159940e-04
2, 6.317754e-03
3, 1.480508e-03
4, 6.379813e-03
5, 1.778500e-05
0, 1.327733e-03
1, 9.081450e-04
2, 7.155015e-03
3, 1.180844e-03
4, 6.477494e-03
5, 1.959400e-05
i = 1000
0, 1.220801e-03
1, 2.698797e-02
2, 4.667312e-02
3, 9.681551e-02
4, 1.953995e-01
5, 1.596731e-03
0, 1.201380e-03
1, 2.584113e-02
2, 4.952735e-02
3, 9.527610e-02
4, 2.144132e-01
5, 1.196285e-03
0, 1.242376e-03
1, 2.565835e-02
2, 4.997267e-02
3, 9.330535e-02
4, 2.071488e-01
5, 1.202664e-03
0, 1.370228e-03
1, 2.521102e-02
2, 4.780874e-02
3, 9.953563e-02
4, 2.114445e-01
5, 1.483389e-03
i = 2000
0, 1.462548e-03
1, 8.621825e-02
2, 8.327495e-02
3, 3.333475e-01
4, 6.537414e-01
5, 3.678250e-03
0, 1.743908e-03
1, 8.527570e-02
2, 8.548297e-02
3, 3.036089e-01
4, 6.401086e-01
5, 4.579558e-03
0, 2.693152e-03
1, 8.623023e-02
2, 8.932450e-02
3, 3.077142e-01
4, 6.851511e-01
5, 4.436040e-03
0, 1.537411e-03
1, 8.571318e-02
2, 9.031455e-02
3, 3.351442e-01
4, 6.444923e-01
5, 4.569191e-03
i = 2500
0, 2.693560e-03
1, 1.241346e-01
2, 1.015986e-01
3, 4.548665e-01
4, 1.011492e+00
5, 6.981087e-03
0, 2.501375e-03
1, 1.223337e-01
2, 1.012504e-01
3, 4.573829e-01
4, 9.704473e-01
5, 6.963089e-03
0, 2.651710e-03
1, 1.207917e-01
2, 1.072527e-01
3, 4.644977e-01
4, 9.731911e-01
5, 5.426396e-03
0, 2.668727e-03
1, 1.229210e-01
2, 9.680426e-02
3, 4.829361e-01
4, 9.998622e-01
5, 5.531476e-03
i = 5000
0, 9.403468e-03
1, 4.404972e-01
2, 1.694805e-01
3, 1.456711e+00
4, 3.511398e+00
5, 2.243024e-02
0, 9.402344e-03
1, 4.209868e-01
2, 1.832076e-01
3, 1.421388e+00
4, 3.657215e+00
5, 2.240142e-02
0, 9.340897e-03
1, 4.324619e-01
2, 1.813820e-01
3, 1.460260e+00
4, 3.640247e+00
5, 2.239617e-02
0, 9.128317e-03
1, 4.230816e-01
2, 1.852712e-01
3, 1.525448e+00
4, 3.716213e+00
5, 2.247353e-02
